2018-02-07 17:11:33,439 [INFO] __main__: Logging configuration of the file
2018-02-07 17:11:33,443 [INFO] __main__: LOGGING_CONFIG
2018-02-07 17:11:33,468 [INFO] generate_init: Initializing new configuration
2018-02-07 17:11:33,479 [INFO] src.agent_originaltypes: Created an agent with location [9 8], type 0, capacity 0.238644064471, view_radius 0.587313438233, view_angle 0.825729450613 in standard ranges
2018-02-07 17:11:33,480 [INFO] src.agent_originaltypes: Created an agent with location [4 1], type 2, capacity 0.45809859471, view_radius 0.767216929675, view_angle 0.860088289059 in standard ranges
2018-02-07 17:11:33,482 [INFO] src.agent_originaltypes: Created an agent with location [3 0], type 1, capacity 0.271416827323, view_radius 0.295411511516, view_angle 0.83847712529 in standard ranges
2018-02-07 17:11:33,612 [INFO] generate_init: Finished creating arena and agents. One item consumed due to overlap. Current item count is 19
2018-02-07 17:11:33,612 [INFO] src.ABU_estimator_noapproximation: Calling parent ABU via inheritance. This is ABU_noapproximation
2018-02-07 17:11:33,613 [INFO] src.agent_originaltypes: Created an agent with location [9 8], type 0, capacity 0.238644064471, view_radius 0.1, view_angle 0.825729450613 in standard ranges
2018-02-07 17:11:33,614 [INFO] src.agent_originaltypes: Created an agent with location [9 8], type 0, capacity 0.238644064471, view_radius 0.103010033445, view_angle 0.825729450613 in standard ranges
2018-02-07 17:11:33,614 [INFO] src.agent_originaltypes: Created an agent with location [9 8], type 0, capacity 0.238644064471, view_radius 0.10602006689, view_angle 0.825729450613 in standard ranges
2018-02-07 17:11:33,615 [INFO] src.agent_originaltypes: Created an agent with location [9 8], type 0, capacity 0.238644064471, view_radius 0.109030100334, view_angle 0.825729450613 in standard ranges
2018-02-07 17:11:33,615 [INFO] src.agent_originaltypes: Created an agent with location [9 8], type 0, capacity 0.238644064471, view_radius 0.112040133779, view_angle 0.825729450613 in standard ranges
2018-02-07 17:11:33,615 [INFO] src.agent_originaltypes: Created an agent with location [9 8], type 0, capacity 0.238644064471, view_radius 0.115050167224, view_angle 0.825729450613 in standard ranges
2018-02-07 17:11:33,616 [INFO] src.agent_originaltypes: Created an agent with location [9 8], type 0, capacity 0.238644064471, view_radius 0.118060200669, view_angle 0.825729450613 in standard ranges
2018-02-07 17:11:33,616 [INFO] src.agent_originaltypes: Created an agent with location [9 8], type 0, capacity 0.238644064471, view_radius 0.121070234114, view_angle 0.825729450613 in standard ranges
2018-02-07 17:11:33,617 [INFO] src.agent_originaltypes: Created an agent with location [9 8], type 0, capacity 0.238644064471, view_radius 0.124080267559, view_angle 0.825729450613 in standard ranges
2018-02-07 17:11:33,617 [INFO] src.agent_originaltypes: Created an agent with location [9 8], type 0, capacity 0.238644064471, view_radius 0.127090301003, view_angle 0.825729450613 in standard ranges
2018-02-07 17:11:33,617 [INFO] src.agent_originaltypes: Created an agent with location [9 8], type 0, capacity 0.238644064471, view_radius 0.130100334448, view_angle 0.825729450613 in standard ranges
2018-02-07 17:11:33,618 [INFO] src.agent_originaltypes: Created an agent with location [9 8], type 0, capacity 0.238644064471, view_radius 0.133110367893, view_angle 0.825729450613 in standard ranges
2018-02-07 17:11:33,618 [INFO] src.agent_originaltypes: Created an agent with location [9 8], type 0, capacity 0.238644064471, view_radius 0.136120401338, view_angle 0.825729450613 in standard ranges
2018-02-07 17:11:33,618 [INFO] src.agent_originaltypes: Created an agent with location [9 8], type 0, capacity 0.238644064471, view_radius 0.139130434783, view_angle 0.825729450613 in standard ranges
2018-02-07 17:11:33,619 [INFO] src.agent_originaltypes: Created an agent with location [9 8], type 0, capacity 0.238644064471, view_radius 0.142140468227, view_angle 0.825729450613 in standard ranges
2018-02-07 17:11:33,619 [INFO] src.agent_originaltypes: Created an agent with location [9 8], type 0, capacity 0.238644064471, view_radius 0.145150501672, view_angle 0.825729450613 in standard ranges
2018-02-07 17:11:33,620 [INFO] src.agent_originaltypes: Created an agent with location [9 8], type 0, capacity 0.238644064471, view_radius 0.148160535117, view_angle 0.825729450613 in standard ranges
2018-02-07 17:11:33,620 [INFO] src.agent_originaltypes: Created an agent with location [9 8], type 0, capacity 0.238644064471, view_radius 0.151170568562, view_angle 0.825729450613 in standard ranges
2018-02-07 17:11:33,621 [INFO] src.agent_originaltypes: Created an agent with location [9 8], type 0, capacity 0.238644064471, view_radius 0.154180602007, view_angle 0.825729450613 in standard ranges
2018-02-07 17:11:33,621 [INFO] src.agent_originaltypes: Created an agent with location [9 8], type 0, capacity 0.238644064471, view_radius 0.157190635452, view_angle 0.825729450613 in standard ranges
2018-02-07 17:11:33,622 [INFO] src.agent_originaltypes: Created an agent with location [9 8], type 0, capacity 0.238644064471, view_radius 0.160200668896, view_angle 0.825729450613 in standard ranges
2018-02-07 17:11:33,622 [INFO] src.agent_originaltypes: Created an agent with location [9 8], type 0, capacity 0.238644064471, view_radius 0.163210702341, view_angle 0.825729450613 in standard ranges
2018-02-07 17:11:33,623 [INFO] src.agent_originaltypes: Created an agent with location [9 8], type 0, capacity 0.238644064471, view_radius 0.166220735786, view_angle 0.825729450613 in standard ranges
2018-02-07 17:11:33,623 [INFO] src.agent_originaltypes: Created an agent with location [9 8], type 0, capacity 0.238644064471, view_radius 0.169230769231, view_angle 0.825729450613 in standard ranges
2018-02-07 17:11:33,623 [INFO] src.agent_originaltypes: Created an agent with location [9 8], type 0, capacity 0.238644064471, view_radius 0.172240802676, view_angle 0.825729450613 in standard ranges
2018-02-07 17:11:33,624 [INFO] src.agent_originaltypes: Created an agent with location [9 8], type 0, capacity 0.238644064471, view_radius 0.17525083612, view_angle 0.825729450613 in standard ranges
2018-02-07 17:11:33,624 [INFO] src.agent_originaltypes: Created an agent with location [9 8], type 0, capacity 0.238644064471, view_radius 0.178260869565, view_angle 0.825729450613 in standard ranges
2018-02-07 17:11:33,625 [INFO] src.agent_originaltypes: Created an agent with location [9 8], type 0, capacity 0.238644064471, view_radius 0.18127090301, view_angle 0.825729450613 in standard ranges
2018-02-07 17:11:33,625 [INFO] src.agent_originaltypes: Created an agent with location [9 8], type 0, capacity 0.238644064471, view_radius 0.184280936455, view_angle 0.825729450613 in standard ranges
2018-02-07 17:11:33,625 [INFO] src.agent_originaltypes: Created an agent with location [9 8], type 0, capacity 0.238644064471, view_radius 0.1872909699, view_angle 0.825729450613 in standard ranges
2018-02-07 17:11:33,626 [INFO] src.agent_originaltypes: Created an agent with location [9 8], type 0, capacity 0.238644064471, view_radius 0.190301003344, view_angle 0.825729450613 in standard ranges
2018-02-07 17:11:33,626 [INFO] src.agent_originaltypes: Created an agent with location [9 8], type 0, capacity 0.238644064471, view_radius 0.193311036789, view_angle 0.825729450613 in standard ranges
2018-02-07 17:11:33,627 [INFO] src.agent_originaltypes: Created an agent with location [9 8], type 0, capacity 0.238644064471, view_radius 0.196321070234, view_angle 0.825729450613 in standard ranges
2018-02-07 17:11:33,627 [INFO] src.agent_originaltypes: Created an agent with location [9 8], type 0, capacity 0.238644064471, view_radius 0.199331103679, view_angle 0.825729450613 in standard ranges
2018-02-07 17:11:33,627 [INFO] src.agent_originaltypes: Created an agent with location [9 8], type 0, capacity 0.238644064471, view_radius 0.202341137124, view_angle 0.825729450613 in standard ranges
2018-02-07 17:11:33,628 [INFO] src.agent_originaltypes: Created an agent with location [9 8], type 0, capacity 0.238644064471, view_radius 0.205351170569, view_angle 0.825729450613 in standard ranges
2018-02-07 17:11:33,628 [INFO] src.agent_originaltypes: Created an agent with location [9 8], type 0, capacity 0.238644064471, view_radius 0.208361204013, view_angle 0.825729450613 in standard ranges
2018-02-07 17:11:33,629 [INFO] src.agent_originaltypes: Created an agent with location [9 8], type 0, capacity 0.238644064471, view_radius 0.211371237458, view_angle 0.825729450613 in standard ranges
2018-02-07 17:11:33,629 [INFO] src.agent_originaltypes: Created an agent with location [9 8], type 0, capacity 0.238644064471, view_radius 0.214381270903, view_angle 0.825729450613 in standard ranges
2018-02-07 17:11:33,630 [INFO] src.agent_originaltypes: Created an agent with location [9 8], type 0, capacity 0.238644064471, view_radius 0.217391304348, view_angle 0.825729450613 in standard ranges
2018-02-07 17:11:33,630 [INFO] src.agent_originaltypes: Created an agent with location [9 8], type 0, capacity 0.238644064471, view_radius 0.220401337793, view_angle 0.825729450613 in standard ranges
2018-02-07 17:11:33,631 [INFO] src.agent_originaltypes: Created an agent with location [9 8], type 0, capacity 0.238644064471, view_radius 0.223411371237, view_angle 0.825729450613 in standard ranges
2018-02-07 17:11:33,631 [INFO] src.agent_originaltypes: Created an agent with location [9 8], type 0, capacity 0.238644064471, view_radius 0.226421404682, view_angle 0.825729450613 in standard ranges
2018-02-07 17:11:33,631 [INFO] src.agent_originaltypes: Created an agent with location [9 8], type 0, capacity 0.238644064471, view_radius 0.229431438127, view_angle 0.825729450613 in standard ranges
2018-02-07 17:11:33,632 [INFO] src.agent_originaltypes: Created an agent with location [9 8], type 0, capacity 0.238644064471, view_radius 0.232441471572, view_angle 0.825729450613 in standard ranges
2018-02-07 17:11:33,632 [INFO] src.agent_originaltypes: Created an agent with location [9 8], type 0, capacity 0.238644064471, view_radius 0.235451505017, view_angle 0.825729450613 in standard ranges
2018-02-07 17:11:33,633 [INFO] src.agent_originaltypes: Created an agent with location [9 8], type 0, capacity 0.238644064471, view_radius 0.238461538462, view_angle 0.825729450613 in standard ranges
2018-02-07 17:11:33,633 [INFO] src.agent_originaltypes: Created an agent with location [9 8], type 0, capacity 0.238644064471, view_radius 0.241471571906, view_angle 0.825729450613 in standard ranges
2018-02-07 17:11:33,633 [INFO] src.agent_originaltypes: Created an agent with location [9 8], type 0, capacity 0.238644064471, view_radius 0.244481605351, view_angle 0.825729450613 in standard ranges
2018-02-07 17:11:33,634 [INFO] src.agent_originaltypes: Created an agent with location [9 8], type 0, capacity 0.238644064471, view_radius 0.247491638796, view_angle 0.825729450613 in standard ranges
2018-02-07 17:11:33,634 [INFO] src.agent_originaltypes: Created an agent with location [9 8], type 0, capacity 0.238644064471, view_radius 0.250501672241, view_angle 0.825729450613 in standard ranges
2018-02-07 17:11:33,635 [INFO] src.agent_originaltypes: Created an agent with location [9 8], type 0, capacity 0.238644064471, view_radius 0.253511705686, view_angle 0.825729450613 in standard ranges
2018-02-07 17:11:33,635 [INFO] src.agent_originaltypes: Created an agent with location [9 8], type 0, capacity 0.238644064471, view_radius 0.25652173913, view_angle 0.825729450613 in standard ranges
2018-02-07 17:11:33,635 [INFO] src.agent_originaltypes: Created an agent with location [9 8], type 0, capacity 0.238644064471, view_radius 0.259531772575, view_angle 0.825729450613 in standard ranges
2018-02-07 17:11:33,636 [INFO] src.agent_originaltypes: Created an agent with location [9 8], type 0, capacity 0.238644064471, view_radius 0.26254180602, view_angle 0.825729450613 in standard ranges
2018-02-07 17:11:33,636 [INFO] src.agent_originaltypes: Created an agent with location [9 8], type 0, capacity 0.238644064471, view_radius 0.265551839465, view_angle 0.825729450613 in standard ranges
2018-02-07 17:11:33,637 [INFO] src.agent_originaltypes: Created an agent with location [9 8], type 0, capacity 0.238644064471, view_radius 0.26856187291, view_angle 0.825729450613 in standard ranges
2018-02-07 17:11:33,637 [INFO] src.agent_originaltypes: Created an agent with location [9 8], type 0, capacity 0.238644064471, view_radius 0.271571906355, view_angle 0.825729450613 in standard ranges
2018-02-07 17:11:33,638 [INFO] src.agent_originaltypes: Created an agent with location [9 8], type 0, capacity 0.238644064471, view_radius 0.274581939799, view_angle 0.825729450613 in standard ranges
2018-02-07 17:11:33,638 [INFO] src.agent_originaltypes: Created an agent with location [9 8], type 0, capacity 0.238644064471, view_radius 0.277591973244, view_angle 0.825729450613 in standard ranges
2018-02-07 17:11:33,639 [INFO] src.agent_originaltypes: Created an agent with location [9 8], type 0, capacity 0.238644064471, view_radius 0.280602006689, view_angle 0.825729450613 in standard ranges
2018-02-07 17:11:33,639 [INFO] src.agent_originaltypes: Created an agent with location [9 8], type 0, capacity 0.238644064471, view_radius 0.283612040134, view_angle 0.825729450613 in standard ranges
2018-02-07 17:11:33,640 [INFO] src.agent_originaltypes: Created an agent with location [9 8], type 0, capacity 0.238644064471, view_radius 0.286622073579, view_angle 0.825729450613 in standard ranges
2018-02-07 17:11:33,640 [INFO] src.agent_originaltypes: Created an agent with location [9 8], type 0, capacity 0.238644064471, view_radius 0.289632107023, view_angle 0.825729450613 in standard ranges
2018-02-07 17:11:33,640 [INFO] src.agent_originaltypes: Created an agent with location [9 8], type 0, capacity 0.238644064471, view_radius 0.292642140468, view_angle 0.825729450613 in standard ranges
2018-02-07 17:11:33,641 [INFO] src.agent_originaltypes: Created an agent with location [9 8], type 0, capacity 0.238644064471, view_radius 0.295652173913, view_angle 0.825729450613 in standard ranges
2018-02-07 17:11:33,641 [INFO] src.agent_originaltypes: Created an agent with location [9 8], type 0, capacity 0.238644064471, view_radius 0.298662207358, view_angle 0.825729450613 in standard ranges
2018-02-07 17:11:33,642 [INFO] src.agent_originaltypes: Created an agent with location [9 8], type 0, capacity 0.238644064471, view_radius 0.301672240803, view_angle 0.825729450613 in standard ranges
2018-02-07 17:11:33,642 [INFO] src.agent_originaltypes: Created an agent with location [9 8], type 0, capacity 0.238644064471, view_radius 0.304682274247, view_angle 0.825729450613 in standard ranges
2018-02-07 17:11:33,643 [INFO] src.agent_originaltypes: Created an agent with location [9 8], type 0, capacity 0.238644064471, view_radius 0.307692307692, view_angle 0.825729450613 in standard ranges
2018-02-07 17:11:33,643 [INFO] src.agent_originaltypes: Created an agent with location [9 8], type 0, capacity 0.238644064471, view_radius 0.310702341137, view_angle 0.825729450613 in standard ranges
2018-02-07 17:11:33,644 [INFO] src.agent_originaltypes: Created an agent with location [9 8], type 0, capacity 0.238644064471, view_radius 0.313712374582, view_angle 0.825729450613 in standard ranges
2018-02-07 17:11:33,644 [INFO] src.agent_originaltypes: Created an agent with location [9 8], type 0, capacity 0.238644064471, view_radius 0.316722408027, view_angle 0.825729450613 in standard ranges
2018-02-07 17:11:33,645 [INFO] src.agent_originaltypes: Created an agent with location [9 8], type 0, capacity 0.238644064471, view_radius 0.319732441472, view_angle 0.825729450613 in standard ranges
2018-02-07 17:11:33,646 [INFO] src.agent_originaltypes: Created an agent with location [9 8], type 0, capacity 0.238644064471, view_radius 0.322742474916, view_angle 0.825729450613 in standard ranges
2018-02-07 17:11:33,646 [INFO] src.agent_originaltypes: Created an agent with location [9 8], type 0, capacity 0.238644064471, view_radius 0.325752508361, view_angle 0.825729450613 in standard ranges
