2018-01-29 18:09:25,124 [INFO] __main__: Logging configuration of the file
2018-01-29 18:09:25,125 [INFO] __main__: LOGGING_CONFIG
2018-01-29 18:09:25,128 [INFO] generate_init: Initializing new configuration
2018-01-29 18:09:25,133 [INFO] src.agent_originaltypes: Created an agent with location [4 6], type 1, capacity 0.203487626993, view_radius 0.344750029877, view_angle 0.43331031687 in standard ranges
2018-01-29 18:09:25,134 [INFO] src.agent_originaltypes: Created an agent with location [8 8], type 0, capacity 0.451594878637, view_radius 0.766303475707, view_angle 0.197254579135 in standard ranges
2018-01-29 18:09:25,135 [INFO] src.agent_originaltypes: Created an agent with location [6 4], type 0, capacity 0.327088977139, view_radius 0.749436612092, view_angle 0.815797969864 in standard ranges
2018-01-29 18:09:25,250 [INFO] generate_init: Finished creating arena and agents. One item consumed due to overlap. Current item count is 20
2018-01-29 18:09:25,250 [INFO] src.ABU_estimator_noapproximation: Calling parent ABU via inheritance. This is ABU_noapproximation
2018-01-29 18:09:25,251 [INFO] src.agent_originaltypes: Created an agent with location [4 6], type 0, capacity 0.203487626993, view_radius 0.1, view_angle 0.43331031687 in standard ranges
2018-01-29 18:09:25,251 [INFO] src.agent_originaltypes: Created an agent with location [4 6], type 0, capacity 0.203487626993, view_radius 0.103010033445, view_angle 0.43331031687 in standard ranges
2018-01-29 18:09:25,251 [INFO] src.agent_originaltypes: Created an agent with location [4 6], type 0, capacity 0.203487626993, view_radius 0.10602006689, view_angle 0.43331031687 in standard ranges
2018-01-29 18:09:25,252 [INFO] src.agent_originaltypes: Created an agent with location [4 6], type 0, capacity 0.203487626993, view_radius 0.109030100334, view_angle 0.43331031687 in standard ranges
2018-01-29 18:09:25,252 [INFO] src.agent_originaltypes: Created an agent with location [4 6], type 0, capacity 0.203487626993, view_radius 0.112040133779, view_angle 0.43331031687 in standard ranges
2018-01-29 18:09:25,252 [INFO] src.agent_originaltypes: Created an agent with location [4 6], type 0, capacity 0.203487626993, view_radius 0.115050167224, view_angle 0.43331031687 in standard ranges
2018-01-29 18:09:25,252 [INFO] src.agent_originaltypes: Created an agent with location [4 6], type 0, capacity 0.203487626993, view_radius 0.118060200669, view_angle 0.43331031687 in standard ranges
2018-01-29 18:09:25,253 [INFO] src.agent_originaltypes: Created an agent with location [4 6], type 0, capacity 0.203487626993, view_radius 0.121070234114, view_angle 0.43331031687 in standard ranges
2018-01-29 18:09:25,253 [INFO] src.agent_originaltypes: Created an agent with location [4 6], type 0, capacity 0.203487626993, view_radius 0.124080267559, view_angle 0.43331031687 in standard ranges
2018-01-29 18:09:25,254 [INFO] src.agent_originaltypes: Created an agent with location [4 6], type 0, capacity 0.203487626993, view_radius 0.127090301003, view_angle 0.43331031687 in standard ranges
2018-01-29 18:09:25,254 [INFO] src.agent_originaltypes: Created an agent with location [4 6], type 0, capacity 0.203487626993, view_radius 0.130100334448, view_angle 0.43331031687 in standard ranges
2018-01-29 18:09:25,254 [INFO] src.agent_originaltypes: Created an agent with location [4 6], type 0, capacity 0.203487626993, view_radius 0.133110367893, view_angle 0.43331031687 in standard ranges
2018-01-29 18:09:25,254 [INFO] src.agent_originaltypes: Created an agent with location [4 6], type 0, capacity 0.203487626993, view_radius 0.136120401338, view_angle 0.43331031687 in standard ranges
2018-01-29 18:09:25,255 [INFO] src.agent_originaltypes: Created an agent with location [4 6], type 0, capacity 0.203487626993, view_radius 0.139130434783, view_angle 0.43331031687 in standard ranges
2018-01-29 18:09:25,255 [INFO] src.agent_originaltypes: Created an agent with location [4 6], type 0, capacity 0.203487626993, view_radius 0.142140468227, view_angle 0.43331031687 in standard ranges
2018-01-29 18:09:25,255 [INFO] src.agent_originaltypes: Created an agent with location [4 6], type 0, capacity 0.203487626993, view_radius 0.145150501672, view_angle 0.43331031687 in standard ranges
2018-01-29 18:09:25,255 [INFO] src.agent_originaltypes: Created an agent with location [4 6], type 0, capacity 0.203487626993, view_radius 0.148160535117, view_angle 0.43331031687 in standard ranges
2018-01-29 18:09:25,256 [INFO] src.agent_originaltypes: Created an agent with location [4 6], type 0, capacity 0.203487626993, view_radius 0.151170568562, view_angle 0.43331031687 in standard ranges
2018-01-29 18:09:25,256 [INFO] src.agent_originaltypes: Created an agent with location [4 6], type 0, capacity 0.203487626993, view_radius 0.154180602007, view_angle 0.43331031687 in standard ranges
2018-01-29 18:09:25,256 [INFO] src.agent_originaltypes: Created an agent with location [4 6], type 0, capacity 0.203487626993, view_radius 0.157190635452, view_angle 0.43331031687 in standard ranges
2018-01-29 18:09:25,256 [INFO] src.agent_originaltypes: Created an agent with location [4 6], type 0, capacity 0.203487626993, view_radius 0.160200668896, view_angle 0.43331031687 in standard ranges
2018-01-29 18:09:25,257 [INFO] src.agent_originaltypes: Created an agent with location [4 6], type 0, capacity 0.203487626993, view_radius 0.163210702341, view_angle 0.43331031687 in standard ranges
2018-01-29 18:09:25,257 [INFO] src.agent_originaltypes: Created an agent with location [4 6], type 0, capacity 0.203487626993, view_radius 0.166220735786, view_angle 0.43331031687 in standard ranges
2018-01-29 18:09:25,257 [INFO] src.agent_originaltypes: Created an agent with location [4 6], type 0, capacity 0.203487626993, view_radius 0.169230769231, view_angle 0.43331031687 in standard ranges
2018-01-29 18:09:25,257 [INFO] src.agent_originaltypes: Created an agent with location [4 6], type 0, capacity 0.203487626993, view_radius 0.172240802676, view_angle 0.43331031687 in standard ranges
2018-01-29 18:09:25,258 [INFO] src.agent_originaltypes: Created an agent with location [4 6], type 0, capacity 0.203487626993, view_radius 0.17525083612, view_angle 0.43331031687 in standard ranges
2018-01-29 18:09:25,258 [INFO] src.agent_originaltypes: Created an agent with location [4 6], type 0, capacity 0.203487626993, view_radius 0.178260869565, view_angle 0.43331031687 in standard ranges
2018-01-29 18:09:25,258 [INFO] src.agent_originaltypes: Created an agent with location [4 6], type 0, capacity 0.203487626993, view_radius 0.18127090301, view_angle 0.43331031687 in standard ranges
2018-01-29 18:09:25,258 [INFO] src.agent_originaltypes: Created an agent with location [4 6], type 0, capacity 0.203487626993, view_radius 0.184280936455, view_angle 0.43331031687 in standard ranges
2018-01-29 18:09:25,259 [INFO] src.agent_originaltypes: Created an agent with location [4 6], type 0, capacity 0.203487626993, view_radius 0.1872909699, view_angle 0.43331031687 in standard ranges
2018-01-29 18:09:25,259 [INFO] src.agent_originaltypes: Created an agent with location [4 6], type 0, capacity 0.203487626993, view_radius 0.190301003344, view_angle 0.43331031687 in standard ranges
2018-01-29 18:09:25,259 [INFO] src.agent_originaltypes: Created an agent with location [4 6], type 0, capacity 0.203487626993, view_radius 0.193311036789, view_angle 0.43331031687 in standard ranges
2018-01-29 18:09:25,260 [INFO] src.agent_originaltypes: Created an agent with location [4 6], type 0, capacity 0.203487626993, view_radius 0.196321070234, view_angle 0.43331031687 in standard ranges
2018-01-29 18:09:25,260 [INFO] src.agent_originaltypes: Created an agent with location [4 6], type 0, capacity 0.203487626993, view_radius 0.199331103679, view_angle 0.43331031687 in standard ranges
2018-01-29 18:09:25,260 [INFO] src.agent_originaltypes: Created an agent with location [4 6], type 0, capacity 0.203487626993, view_radius 0.202341137124, view_angle 0.43331031687 in standard ranges
2018-01-29 18:09:25,260 [INFO] src.agent_originaltypes: Created an agent with location [4 6], type 0, capacity 0.203487626993, view_radius 0.205351170569, view_angle 0.43331031687 in standard ranges
2018-01-29 18:09:25,261 [INFO] src.agent_originaltypes: Created an agent with location [4 6], type 0, capacity 0.203487626993, view_radius 0.208361204013, view_angle 0.43331031687 in standard ranges
2018-01-29 18:09:25,261 [INFO] src.agent_originaltypes: Created an agent with location [4 6], type 0, capacity 0.203487626993, view_radius 0.211371237458, view_angle 0.43331031687 in standard ranges
2018-01-29 18:09:25,261 [INFO] src.agent_originaltypes: Created an agent with location [4 6], type 0, capacity 0.203487626993, view_radius 0.214381270903, view_angle 0.43331031687 in standard ranges
2018-01-29 18:09:25,262 [INFO] src.agent_originaltypes: Created an agent with location [4 6], type 0, capacity 0.203487626993, view_radius 0.217391304348, view_angle 0.43331031687 in standard ranges
2018-01-29 18:09:25,262 [INFO] src.agent_originaltypes: Created an agent with location [4 6], type 0, capacity 0.203487626993, view_radius 0.220401337793, view_angle 0.43331031687 in standard ranges
2018-01-29 18:09:25,262 [INFO] src.agent_originaltypes: Created an agent with location [4 6], type 0, capacity 0.203487626993, view_radius 0.223411371237, view_angle 0.43331031687 in standard ranges
2018-01-29 18:09:25,263 [INFO] src.agent_originaltypes: Created an agent with location [4 6], type 0, capacity 0.203487626993, view_radius 0.226421404682, view_angle 0.43331031687 in standard ranges
