2018-02-07 17:52:43,522 [INFO] __main__: Logging configuration of the file
2018-02-07 17:52:43,527 [INFO] __main__: LOGGING_CONFIG
2018-02-07 17:52:43,533 [INFO] generate_init: Initializing new configuration
2018-02-07 17:52:43,538 [INFO] src.agent_originaltypes: Created an agent with location [1 5], type 1, capacity 0.133672089617, view_radius 0.5746688185, view_angle 0.317605155305 in standard ranges
2018-02-07 17:52:43,539 [INFO] src.agent_originaltypes: Created an agent with location [1 5], type 2, capacity 0.142201246374, view_radius 0.378164787028, view_angle 0.433419206721 in standard ranges
2018-02-07 17:52:43,540 [INFO] src.agent_originaltypes: Created an agent with location [4 2], type 2, capacity 0.19312573749, view_radius 0.381122238886, view_angle 0.867973891849 in standard ranges
2018-02-07 17:52:43,683 [INFO] generate_init: Finished creating arena and agents. One item consumed due to overlap. Current item count is 20
2018-02-07 17:52:43,683 [INFO] src.ABU_estimator_noapproximation: Calling parent ABU via inheritance. This is ABU_noapproximation
2018-02-07 17:52:43,684 [INFO] src.agent_originaltypes: Created an agent with location [1 5], type 0, capacity 0.133672089617, view_radius 0.1, view_angle 0.317605155305 in standard ranges
2018-02-07 17:52:43,684 [INFO] src.agent_originaltypes: Created an agent with location [1 5], type 0, capacity 0.133672089617, view_radius 0.103010033445, view_angle 0.317605155305 in standard ranges
2018-02-07 17:52:43,685 [INFO] src.agent_originaltypes: Created an agent with location [1 5], type 0, capacity 0.133672089617, view_radius 0.10602006689, view_angle 0.317605155305 in standard ranges
2018-02-07 17:52:43,685 [INFO] src.agent_originaltypes: Created an agent with location [1 5], type 0, capacity 0.133672089617, view_radius 0.109030100334, view_angle 0.317605155305 in standard ranges
2018-02-07 17:52:43,686 [INFO] src.agent_originaltypes: Created an agent with location [1 5], type 0, capacity 0.133672089617, view_radius 0.112040133779, view_angle 0.317605155305 in standard ranges
2018-02-07 17:52:43,686 [INFO] src.agent_originaltypes: Created an agent with location [1 5], type 0, capacity 0.133672089617, view_radius 0.115050167224, view_angle 0.317605155305 in standard ranges
2018-02-07 17:52:43,686 [INFO] src.agent_originaltypes: Created an agent with location [1 5], type 0, capacity 0.133672089617, view_radius 0.118060200669, view_angle 0.317605155305 in standard ranges
2018-02-07 17:52:43,687 [INFO] src.agent_originaltypes: Created an agent with location [1 5], type 0, capacity 0.133672089617, view_radius 0.121070234114, view_angle 0.317605155305 in standard ranges
2018-02-07 17:52:43,687 [INFO] src.agent_originaltypes: Created an agent with location [1 5], type 0, capacity 0.133672089617, view_radius 0.124080267559, view_angle 0.317605155305 in standard ranges
2018-02-07 17:52:43,688 [INFO] src.agent_originaltypes: Created an agent with location [1 5], type 0, capacity 0.133672089617, view_radius 0.127090301003, view_angle 0.317605155305 in standard ranges
2018-02-07 17:52:43,688 [INFO] src.agent_originaltypes: Created an agent with location [1 5], type 0, capacity 0.133672089617, view_radius 0.130100334448, view_angle 0.317605155305 in standard ranges
2018-02-07 17:52:43,689 [INFO] src.agent_originaltypes: Created an agent with location [1 5], type 0, capacity 0.133672089617, view_radius 0.133110367893, view_angle 0.317605155305 in standard ranges
2018-02-07 17:52:43,689 [INFO] src.agent_originaltypes: Created an agent with location [1 5], type 0, capacity 0.133672089617, view_radius 0.136120401338, view_angle 0.317605155305 in standard ranges
2018-02-07 17:52:43,690 [INFO] src.agent_originaltypes: Created an agent with location [1 5], type 0, capacity 0.133672089617, view_radius 0.139130434783, view_angle 0.317605155305 in standard ranges
2018-02-07 17:52:43,690 [INFO] src.agent_originaltypes: Created an agent with location [1 5], type 0, capacity 0.133672089617, view_radius 0.142140468227, view_angle 0.317605155305 in standard ranges
2018-02-07 17:52:43,691 [INFO] src.agent_originaltypes: Created an agent with location [1 5], type 0, capacity 0.133672089617, view_radius 0.145150501672, view_angle 0.317605155305 in standard ranges
2018-02-07 17:52:43,691 [INFO] src.agent_originaltypes: Created an agent with location [1 5], type 0, capacity 0.133672089617, view_radius 0.148160535117, view_angle 0.317605155305 in standard ranges
2018-02-07 17:52:43,692 [INFO] src.agent_originaltypes: Created an agent with location [1 5], type 0, capacity 0.133672089617, view_radius 0.151170568562, view_angle 0.317605155305 in standard ranges
2018-02-07 17:52:43,692 [INFO] src.agent_originaltypes: Created an agent with location [1 5], type 0, capacity 0.133672089617, view_radius 0.154180602007, view_angle 0.317605155305 in standard ranges
2018-02-07 17:52:43,692 [INFO] src.agent_originaltypes: Created an agent with location [1 5], type 0, capacity 0.133672089617, view_radius 0.157190635452, view_angle 0.317605155305 in standard ranges
2018-02-07 17:52:43,693 [INFO] src.agent_originaltypes: Created an agent with location [1 5], type 0, capacity 0.133672089617, view_radius 0.160200668896, view_angle 0.317605155305 in standard ranges
2018-02-07 17:52:43,693 [INFO] src.agent_originaltypes: Created an agent with location [1 5], type 0, capacity 0.133672089617, view_radius 0.163210702341, view_angle 0.317605155305 in standard ranges
2018-02-07 17:52:43,694 [INFO] src.agent_originaltypes: Created an agent with location [1 5], type 0, capacity 0.133672089617, view_radius 0.166220735786, view_angle 0.317605155305 in standard ranges
2018-02-07 17:52:43,694 [INFO] src.agent_originaltypes: Created an agent with location [1 5], type 0, capacity 0.133672089617, view_radius 0.169230769231, view_angle 0.317605155305 in standard ranges
2018-02-07 17:52:43,695 [INFO] src.agent_originaltypes: Created an agent with location [1 5], type 0, capacity 0.133672089617, view_radius 0.172240802676, view_angle 0.317605155305 in standard ranges
2018-02-07 17:52:43,695 [INFO] src.agent_originaltypes: Created an agent with location [1 5], type 0, capacity 0.133672089617, view_radius 0.17525083612, view_angle 0.317605155305 in standard ranges
2018-02-07 17:52:43,695 [INFO] src.agent_originaltypes: Created an agent with location [1 5], type 0, capacity 0.133672089617, view_radius 0.178260869565, view_angle 0.317605155305 in standard ranges
