2018-02-07 18:31:52,886 [INFO] __main__: Logging configuration of the file
2018-02-07 18:31:52,888 [INFO] __main__: LOGGING_CONFIG
2018-02-07 18:31:52,891 [INFO] generate_init: Initializing new configuration
2018-02-07 18:31:52,904 [INFO] src.agent_originaltypes: Created an agent with location [9 4], type 1, capacity 0.274994893247, view_radius 0.252992151675, view_angle 0.618664584851 in standard ranges
2018-02-07 18:31:52,905 [INFO] src.agent_originaltypes: Created an agent with location [2 5], type 1, capacity 0.233756629927, view_radius 0.50675623963, view_angle 0.537409084197 in standard ranges
2018-02-07 18:31:52,905 [INFO] src.agent_originaltypes: Created an agent with location [7 8], type 2, capacity 0.124737391813, view_radius 0.220565680508, view_angle 0.331121348205 in standard ranges
2018-02-07 18:31:53,024 [INFO] generate_init: Finished creating arena and agents. One item consumed due to overlap. Current item count is 18
2018-02-07 18:31:53,024 [INFO] src.ABU_estimator_noapproximation: Calling parent ABU via inheritance. This is ABU_noapproximation
2018-02-07 18:31:53,025 [INFO] src.agent_originaltypes: Created an agent with location [9 4], type 0, capacity 0.274994893247, view_radius 0.1, view_angle 0.618664584851 in standard ranges
2018-02-07 18:31:53,025 [INFO] src.agent_originaltypes: Created an agent with location [9 4], type 0, capacity 0.274994893247, view_radius 0.131034482759, view_angle 0.618664584851 in standard ranges
2018-02-07 18:31:53,025 [INFO] src.agent_originaltypes: Created an agent with location [9 4], type 0, capacity 0.274994893247, view_radius 0.162068965517, view_angle 0.618664584851 in standard ranges
2018-02-07 18:31:53,025 [INFO] src.agent_originaltypes: Created an agent with location [9 4], type 0, capacity 0.274994893247, view_radius 0.193103448276, view_angle 0.618664584851 in standard ranges
2018-02-07 18:31:53,026 [INFO] src.agent_originaltypes: Created an agent with location [9 4], type 0, capacity 0.274994893247, view_radius 0.224137931034, view_angle 0.618664584851 in standard ranges
2018-02-07 18:31:53,026 [INFO] src.agent_originaltypes: Created an agent with location [9 4], type 0, capacity 0.274994893247, view_radius 0.255172413793, view_angle 0.618664584851 in standard ranges
2018-02-07 18:31:53,026 [INFO] src.agent_originaltypes: Created an agent with location [9 4], type 0, capacity 0.274994893247, view_radius 0.286206896552, view_angle 0.618664584851 in standard ranges
2018-02-07 18:31:53,026 [INFO] src.agent_originaltypes: Created an agent with location [9 4], type 0, capacity 0.274994893247, view_radius 0.31724137931, view_angle 0.618664584851 in standard ranges
2018-02-07 18:31:53,027 [INFO] src.agent_originaltypes: Created an agent with location [9 4], type 0, capacity 0.274994893247, view_radius 0.348275862069, view_angle 0.618664584851 in standard ranges
2018-02-07 18:31:53,027 [INFO] src.agent_originaltypes: Created an agent with location [9 4], type 0, capacity 0.274994893247, view_radius 0.379310344828, view_angle 0.618664584851 in standard ranges
